seed,max_samples_per_class,Choquet_Weight_train_acc,Choquet_Weight_test_acc,Choquet_Weight_train_f1,Choquet_Weight_test_f1,Choquet_Weight_train_auc,Choquet_Weight_test_auc,Choquet_Power_train_acc,Choquet_Power_test_acc,Choquet_Power_train_f1,Choquet_Power_test_f1,Choquet_Power_train_auc,Choquet_Power_test_auc,Choquet_Weight_TN3_train_acc,Choquet_Weight_TN3_test_acc,Choquet_Weight_TN3_train_f1,Choquet_Weight_TN3_test_f1,Choquet_Weight_TN3_train_auc,Choquet_Weight_TN3_test_auc,Choquet_Weight_TN6_train_acc,Choquet_Weight_TN6_test_acc,Choquet_Weight_TN6_train_f1,Choquet_Weight_TN6_test_f1,Choquet_Weight_TN6_train_auc,Choquet_Weight_TN6_test_auc,Choquet_Power_TN3_train_acc,Choquet_Power_TN3_test_acc,Choquet_Power_TN3_train_f1,Choquet_Power_TN3_test_f1,Choquet_Power_TN3_train_auc,Choquet_Power_TN3_test_auc,Choquet_Power_TN6_train_acc,Choquet_Power_TN6_test_acc,Choquet_Power_TN6_train_f1,Choquet_Power_TN6_test_f1,Choquet_Power_TN6_train_auc,Choquet_Power_TN6_test_auc,LogisticRegression_train_acc,LogisticRegression_test_acc,LogisticRegression_train_f1,LogisticRegression_test_f1,LogisticRegression_train_auc,LogisticRegression_test_auc
15,5000,0.994,0.5540463417418103,0.9939998730373134,0.5930984354529013,0.9993875200000001,0.6580062333257735,0.9679,0.6491268120077617,0.9678787842582147,0.6829272562254323,0.99824724,0.7367423219418997,0.9519,0.5529049195297341,0.9517893850830283,0.5906920845686897,0.99768676,0.7378544312470898,0.8544,0.718981851386828,0.8512465214571172,0.7397252126240135,0.9979955199999999,0.73638289193298,0.9719,0.655404634174181,0.9718865164921748,0.6884278080086285,0.9985344800000001,0.7355982365890934,0.9371,0.6193356922725716,0.9370904824190851,0.6560128055193216,0.9897495199999999,0.7405676670067295,1.0,0.5497089373359205,1.0,0.5926049745105023,1.0,0.6672234292267487
16,50,1.0,0.23122238586156113,1.0,0.1895624341965425,1.0,0.2387933995579197,1.0,0.2452953690067092,1.0,0.23012988834386075,1.0,0.22408495085629887,1.0,0.24218622156766487,1.0,0.2225173784340138,1.0,0.22390430114799822,1.0,0.23711340206185566,1.0,0.2103058073343412,1.0,0.22361196394515856,1.0,0.23760432007854687,1.0,0.2116357374057233,1.0,0.22417232706431106,1.0,0.23220422189494355,1.0,0.19941417740381048,1.0,0.22319181195869778,1.0,0.2740958926525937,1.0,0.27186985102478434,1.0,0.2549034781748434
16,2500,0.992,0.3127147766323024,0.991999815675753,0.32059144661750283,0.99926352,0.3338138222421313,0.9264,0.23596792668957617,0.9263532313560405,0.21424510367322197,0.98908992,0.21867508783956668,0.9296,0.24136802487317952,0.9295884637739047,0.22334174417622957,0.98938112,0.21924724554327182,0.9286,0.2300769104892816,0.9284750287091618,0.20282943036919202,0.9890532799999999,0.21812856530432798,0.929,0.23171330387825234,0.9288804480331437,0.2055440624854842,0.98915152,0.21847048790345003,0.9274,0.2279495990836197,0.9271394477507345,0.19484079873631224,0.98809936,0.21664473435586767,1.0,0.3570610374734086,1.0,0.3673376031955523,1.0,0.28661839391938615
16,5000,0.9878,0.307151039109802,0.9877987798779879,0.3116956163587036,0.9980808,0.3294665550112662,0.9219,0.2420225822287678,0.9218625244853683,0.21909413552220913,0.9865228799999999,0.21889930529896987,0.9218,0.24725904107347407,0.9217993869071933,0.23082161543088744,0.9865524,0.2192549481291021,0.9199,0.23940435280641467,0.9198273627889605,0.21330858098087002,0.98602292,0.21823242986013308,0.9199,0.24005891016200295,0.9198321130316363,0.21523342480650814,0.9861,0.2187476606404363,0.9165,0.23384061528391425,0.9163143509192226,0.2024700906724033,0.9847502800000001,0.2167945737208472,1.0,0.3572246768123057,1.0,0.36828012257174414,1.0,0.2841787202105502
16,500,0.989,0.2845688103420062,0.9889994609735877,0.279500504065646,0.997888,0.3238887996940148,0.989,0.2601865488463427,0.9889997249931248,0.2506742344579435,0.9994679999999999,0.2271515428399771,0.989,0.26149566355751924,0.9889997249931248,0.2527743912071407,0.999528,0.22755412330251254,0.989,0.25298641793487153,0.9889994609735877,0.2359587822535723,0.999456,0.22642473165514848,0.99,0.25298641793487153,0.9899996399870395,0.23694722878424473,0.9994999999999999,0.22694405443417406,0.975,0.24611356570119458,0.9749843652282677,0.22191485948550835,0.9993879999999999,0.22508436136777704,1.0,0.35182457862870237,1.0,0.3682079332693025,1.0,0.2926102835779185
16,5,1.0,0.39911634756995584,1.0,0.4136874560943546,1.0,0.2976759372903603,1.0,0.39109801996399934,1.0,0.40478205206954,1.0,0.2268903770391693,1.0,0.3907707412862052,1.0,0.40449363762072194,1.0,0.22572030611038912,1.0,0.39060710194730813,1.0,0.40438068602518623,1.0,0.2265539906736128,1.0,0.3907707412862052,1.0,0.4045250003213494,1.0,0.22853367558489704,1.0,0.3868433971526755,1.0,0.40131529450017495,1.0,0.22683814387900778,1.0,0.3907707412862052,1.0,0.40449363762072194,1.0,0.21635095291818482
17,5,1.0,0.5904089682374922,1.0,0.5922035302226377,1.0,0.618764610522059,1.0,0.7450695453601827,1.0,0.7450143806865911,1.0,0.7758069264959933,1.0,0.7448619472700851,1.0,0.7448159991760641,1.0,0.7714240359272516,1.0,0.7413327797384264,1.0,0.7417814638226421,1.0,0.7702504052812492,1.0,0.7448619472700851,1.0,0.7448344502739525,1.0,0.7719981695831546,1.0,0.7189121860078888,1.0,0.7205759065707572,1.0,0.7697876574566429,1.0,0.74444675108989,1.0,0.7444375944911208,1.0,0.794602753429371
17,2500,0.9998,0.6692962424745692,0.9997999999920001,0.669139778574612,1.0,0.6869602310014438,0.9792,0.7367656217562798,0.9791909971930256,0.7382942013993805,0.99999952,0.8382738034004604,0.9988,0.7685281295412082,0.9987999992319996,0.7679629223634118,0.99999664,0.8414947694774443,0.9762,0.7494291052522317,0.9761865110873404,0.7511302204353413,0.9999963199999999,0.8456912484081404,0.9904,0.7664521486402325,0.9903991151824552,0.7675755816757587,0.99999728,0.8455850061900725,0.9742,0.7533734689640855,0.9741828150490092,0.7550924770720269,0.99998944,0.8498691039116293,1.0,0.5771226904712476,1.0,0.5785606808956348,1.0,0.6518437192935158
17,500,1.0,0.6771849698982769,1.0,0.6743436954844076,1.0,0.6591948294271434,0.999,0.7417479759186215,0.998999998999999,0.7431904857787809,1.0,0.8225198029109303,1.0,0.7508822918829147,1.0,0.749176898261655,1.0,0.8222182807561466,0.997,0.7425783682790118,0.996999972999757,0.7443642998147909,1.0,0.8262065320340684,1.0,0.7515050861532074,1.0,0.7521494998840595,1.0,0.8262441336204298,0.996,0.7461075358106706,0.995999935998976,0.7478627107624329,1.0,0.8294422194868447,1.0,0.5968445090305169,1.0,0.5988235688295792,1.0,0.6761662699581061
17,50,1.0,0.6940004151961802,1.0,0.6953990243947236,1.0,0.7513192481101656,1.0,0.7351048370354992,1.0,0.7318068002759701,1.0,0.8066453709254603,1.0,0.7342744446751089,1.0,0.7312855605892405,1.0,0.805048012969,1.0,0.7373884160265726,1.0,0.7382131567398759,1.0,0.8076332993973104,1.0,0.7359352293958895,1.0,0.7351901781520849,1.0,0.8065167805947435,1.0,0.7384264064770604,1.0,0.739951966082362,1.0,0.8097687857170729,1.0,0.6751089889973012,1.0,0.6742337165172131,1.0,0.7002438782134282
