seed,data_noise_std,Choquet_Weight_train_acc,Choquet_Weight_test_acc,Choquet_Weight_train_f1,Choquet_Weight_test_f1,Choquet_Weight_train_auc,Choquet_Weight_test_auc,Choquet_Power_train_acc,Choquet_Power_test_acc,Choquet_Power_train_f1,Choquet_Power_test_f1,Choquet_Power_train_auc,Choquet_Power_test_auc,Choquet_Weight_TN3_train_acc,Choquet_Weight_TN3_test_acc,Choquet_Weight_TN3_train_f1,Choquet_Weight_TN3_test_f1,Choquet_Weight_TN3_train_auc,Choquet_Weight_TN3_test_auc,Choquet_Weight_TN6_train_acc,Choquet_Weight_TN6_test_acc,Choquet_Weight_TN6_train_f1,Choquet_Weight_TN6_test_f1,Choquet_Weight_TN6_train_auc,Choquet_Weight_TN6_test_auc,Choquet_Power_TN3_train_acc,Choquet_Power_TN3_test_acc,Choquet_Power_TN3_train_f1,Choquet_Power_TN3_test_f1,Choquet_Power_TN3_train_auc,Choquet_Power_TN3_test_auc,Choquet_Power_TN6_train_acc,Choquet_Power_TN6_test_acc,Choquet_Power_TN6_train_f1,Choquet_Power_TN6_test_f1,Choquet_Power_TN6_train_auc,Choquet_Power_TN6_test_auc,LogisticRegression_train_acc,LogisticRegression_test_acc,LogisticRegression_train_f1,LogisticRegression_test_f1,LogisticRegression_train_auc,LogisticRegression_test_auc
8,2.5,1.0,0.47891392258809934,1.0,0.4918327772615194,1.0,0.44930908983311635,1.0,0.43443096476025417,1.0,0.39713495752537453,1.0,0.5380237306190081,0.9962,0.5320623916811091,0.9961999451272077,0.541162301955245,1.0,0.5441413184992306,0.9498,0.3859041016753322,0.9496731743863805,0.29403549848642246,1.0,0.5533894543732986,0.9744,0.585210860774119,0.9743832117816732,0.5797472488468128,1.0,0.5559962717481359,1.0,0.48180242634315423,1.0,0.46520554245746654,1.0,0.586486566457569,1.0,0.4436741767764298,1.0,0.4300381376335202,1.0,0.4893330571665286
8,0.0,0.9892,0.6660889659156557,0.9891997909079521,0.6674870576601276,0.99930048,0.66561279441354,0.9728,0.706528018486424,0.972795542821736,0.7134515510080911,0.99780112,0.7981565865782934,0.9674,0.730791450028885,0.967367825981705,0.7277862092913001,0.99770768,0.7941871819150195,0.8574,0.6418255343731947,0.8544569982484623,0.6441670082709794,0.99722912,0.8025239673334122,0.9418,0.7325245522819179,0.9416021926108993,0.716663347484651,0.9970169600000001,0.7942774292815719,0.93,0.7099942229924899,0.9297637251714769,0.7172176659747471,0.9936071999999999,0.8117528701621494,1.0,0.5909878682842288,1.0,0.6011992872850762,1.0,0.6696635696532134
8,0.05,0.9874,0.682842287694974,0.9873999954639985,0.6889238680848326,0.99926368,0.6868756657592614,0.9822,0.7186597342576545,0.982199686002461,0.724484842519367,0.99864416,0.800566635104746,0.966,0.7342576545349508,0.9659624824866961,0.7284492072256752,0.9985956800000002,0.7976875961652266,0.8758,0.6655112651646448,0.8738541190530291,0.6702156768968687,0.99807328,0.8045774647887323,0.9384,0.7284806470248412,0.9381653647665283,0.7081819372005795,0.99818688,0.7976875961652268,0.947,0.7221259387637204,0.9469018214678941,0.7289609676003581,0.9955552,0.8135800094685762,1.0,0.6048526863084922,1.0,0.6143954805259607,1.0,0.6767058231743401
8,0.5,0.9998,0.6672443674176777,0.9997999999920001,0.6695628052853586,1.0,0.6511081193040597,0.9984,0.6886192952050838,0.9984,0.6963825500492613,0.99995776,0.7774263226417327,0.9788,0.7111496244945118,0.9787904675877526,0.711714683252961,0.9999176000000001,0.7732793821754054,0.8802,0.6285384170999422,0.8784555897624948,0.6298303663922789,0.99997008,0.785208308675583,0.9502,0.707683419988446,0.9500761869466751,0.6948097687101593,0.9998199999999999,0.7723295656290685,0.974,0.6909300982091277,0.97398551097019,0.6986240888208708,0.999536,0.7944830749201088,1.0,0.6447140381282496,1.0,0.65337523862152,1.0,0.6956503728251865
9,0.05,0.9907126993741167,0.6125391849529781,0.9907126221364648,0.6040056560478693,0.9993086017121892,0.6225825723582146,0.9594185342216839,0.6652037617554859,0.9594127771896873,0.6665399658839463,0.9957692621280065,0.7200425268121273,0.966686856450636,0.6633228840125391,0.96668728012744,0.6642446579268546,0.9960192417448023,0.719437065778443,0.9691096305269533,0.6626959247648903,0.9691103180560097,0.6634144822073376,0.9962631879331432,0.7190146884525572,0.9374116696951342,0.6589341692789968,0.9372526516871255,0.6605672761302706,0.9963215654300855,0.7201453106480842,0.9567938623056733,0.664576802507837,0.9567777436256361,0.6661745367309586,0.9956573991031391,0.7204135122200346,1.0,0.5818181818181818,1.0,0.5824271513940475,1.0,0.6676532844253581
9,0.0,0.9905108015344236,0.6169278996865204,0.9905106065594228,0.613812735082251,0.9993017529555647,0.6276735842329596,0.9598223299010701,0.6539184952978057,0.9598188905123184,0.6553885744677143,0.9952383204239705,0.7183433815239632,0.9638602866949324,0.6526645768025079,0.9638606992048594,0.6530302715491823,0.995293110476967,0.7185104052573933,0.9660811629315567,0.6539184952978057,0.9660805545016835,0.6539821115873442,0.9955698328577252,0.7180896339289442,0.9400363416111448,0.6532915360501568,0.9399197427192646,0.6550641909889667,0.9953100693028945,0.7183192915624107,0.958005249343832,0.6570532915360502,0.9580021679875208,0.6583742861278512,0.9947854871585815,0.7191528042321245,1.0,0.5799373040752351,1.0,0.5819009304871373,1.0,0.6698294109522601
9,2.5,1.0,0.4683385579937304,1.0,0.457938133633318,1.0,0.5019223789318832,0.9997981021603068,0.5072100313479624,0.9997981025389152,0.490372611798575,1.0,0.5568892472047615,0.9997981021603068,0.5611285266457681,0.9997981017652342,0.560522516519518,1.0,0.5620525289641638,0.9997981021603068,0.5598746081504702,0.9997981017652342,0.5559590576652808,1.0,0.5599679442911609,0.9997981021603068,0.5178683385579937,0.9997981025389152,0.5164935499285334,1.0,0.5603838976272992,1.0,0.5529780564263322,1.0,0.5552782276499095,1.0,0.5651697699890471,1.0,0.4909090909090909,1.0,0.49274373383284276,1.0,0.47501870987013906
9,0.5,0.9993943064809206,0.6376175548589341,0.9993943097402217,0.6367852208413008,0.9999996738687321,0.6517747877674387,0.9931354734504341,0.6526645768025079,0.9931355607587184,0.6543965908038761,0.9998183448838157,0.7183305335444684,0.9919240864122754,0.6520376175548589,0.9919233949413989,0.6532364128086389,0.9998144313086017,0.7186742169959497,0.9919240864122754,0.6507836990595611,0.9919231024972929,0.6516009297758699,0.9998330207908683,0.7182325677008219,0.9777912376337573,0.6551724137931034,0.9777849629592107,0.6567152519438403,0.9998339991846719,0.7179467001570666,0.9927316777710479,0.6532915360501568,0.9927317506601134,0.6549227919658074,0.9997687729311048,0.7189520545525209,1.0,0.6369905956112852,1.0,0.638719732275187,1.0,0.687757160339572
10,0.5,0.9997967892704734,0.3914940021810251,0.9997967899251755,0.3331488544629066,0.9999978521272203,0.48622448979591837,0.9794757163178216,0.3931297709923664,0.9794770334941886,0.31890569286864984,0.9987834779016935,0.39234568827531013,0.9674862832757569,0.3904034896401309,0.9674348192933132,0.3366161620962688,0.9988525402726146,0.39390756302521,0.9075391180654339,0.3887677208287895,0.9068820756404248,0.27791830583291854,0.9982736059479553,0.38950330132052824,0.9565129038813249,0.3893129770992366,0.9564609846575808,0.2910374580920523,0.9994187525815779,0.39340861344537814,0.9534647429384272,0.3925845147219193,0.9534516511637268,0.3135735932956899,0.9956609665427509,0.3864558323329332,1.0,0.3914940021810251,1.0,0.348551328467103,1.0,0.4288402861144458
10,0.0,0.9892298313350945,0.40239912758996726,0.9892298660342975,0.3763135098505327,0.9993845518380834,0.4396958783513405,0.9459459459459459,0.3964013086150491,0.9459450084459377,0.31360408036017184,0.9925561338289962,0.37057072829131654,0.9544807965860598,0.38276990185387133,0.9544393757727556,0.32065299687630516,0.9933216026435356,0.36989170668267307,0.8900629953261532,0.3931297709923664,0.8889458722447766,0.2677811350704459,0.9911943824865758,0.3753263805522209,0.9288762446657184,0.3898582333696837,0.9286184172386165,0.27423214487685577,0.9947378769103676,0.372937925170068,0.9187157081893924,0.3964013086150491,0.9185938433191394,0.3008603297584362,0.9860940107393639,0.37012054821928775,1.0,0.4291166848418757,1.0,0.4152302660648815,1.0,0.3742872148859544
10,2.5,1.0,0.5834242093784079,1.0,0.5281529849025314,1.0,0.4873649459783914,1.0,0.3942202835332606,1.0,0.3826855759697857,1.0,0.4276685674269708,0.9902458849827271,0.559432933478735,0.9902434279244645,0.4969883946460262,1.0,0.42812750100040015,0.940865677707783,0.37731733914940024,0.9407147501588454,0.25968225192983146,1.0,0.42108218287314925,0.999593578540947,0.3898582333696837,0.9995935811261637,0.3231883565802335,1.0,0.4308423369347739,0.9993903678114204,0.41603053435114506,0.9993903735525798,0.4187420078345013,0.9999995043370509,0.41311274509803925,1.0,0.6205016357688113,1.0,0.5189073156108476,1.0,0.49648984593837536
10,0.05,0.989839463523674,0.3691384950926936,0.9898390051907195,0.33206058413629225,0.9995373812474184,0.3980892356942777,0.9455395244868929,0.3816793893129771,0.9455400372416606,0.289232305440498,0.9929204460966543,0.3496673669467787,0.9563096931517984,0.37840785169029445,0.9562562009813597,0.30917258786609597,0.9935725733168113,0.3467887154861945,0.893111156269051,0.39585605234460197,0.8921079385260603,0.27069149936474557,0.9915426683188764,0.36045168067226896,0.929485876854298,0.39476553980370777,0.9292591299649259,0.27899304832080013,0.994947377116894,0.3523646958783513,0.9199349725665515,0.3882224645583424,0.9198370580285447,0.2864890946126087,0.9868606361007848,0.3549294717887155,1.0,0.40239912758996726,1.0,0.3806064375507154,1.0,0.34326355542216885
11,0.5,0.9994,0.7246642246642246,0.9993999997840001,0.724141509813378,0.99999856,0.7002334595578789,0.9924,0.76007326007326,0.9923999695998784,0.7582376749314276,0.99983536,0.8405070684149805,0.991,0.753968253968254,0.9909995071330105,0.7498629752845652,0.99982576,0.8410847332130131,0.9926,0.757020757020757,0.992599997335999,0.7545967520214145,0.99980176,0.8413671825755873,0.9292,0.7387057387057387,0.9288433171653556,0.7427600811414118,0.9999662399999999,0.8329288083987992,0.9618,0.7350427350427351,0.9617441755707598,0.7179697673896448,0.99945664,0.8447438088535907,1.0,0.703907203907204,1.0,0.7013955718181688,1.0,0.7740979572687625
11,2.5,1.0,0.6098901098901099,1.0,0.5748277223280224,1.0,0.6025283207348151,1.0,0.6477411477411478,1.0,0.6529880413528036,1.0,0.6984845075726749,1.0,0.6703296703296703,1.0,0.6388330570215595,1.0,0.7012196386882221,1.0,0.6733821733821734,1.0,0.6644376199615298,1.0,0.702834546908137,0.9864,0.5183150183150184,0.9863974840786551,0.5029673505149134,1.0,0.6972733264077388,0.9866,0.5207570207570208,0.9865975934638823,0.5060080722805143,1.0,0.6971743893428823,1.0,0.5177045177045178,1.0,0.5256912484476587,1.0,0.5061572365282027
11,0.05,0.991,0.7258852258852259,0.9909998959587974,0.7289213860322133,0.9996796800000001,0.6982339733923126,0.9746,0.7777777777777778,0.974599462524627,0.7796575918641645,0.99787408,0.8489470383508787,0.977,0.7783882783882784,0.9769977908678349,0.7787143331430544,0.9977192000000001,0.8497864076430478,0.9746,0.7783882783882784,0.9745999745999747,0.7800257744919513,0.99760528,0.8498901319852361,0.9138,0.7374847374847375,0.9131547012181193,0.7416710273853131,0.99917776,0.8402533427163968,0.9536,0.7533577533577533,0.953501609405502,0.7453497423442779,0.99592544,0.8542337882842557,1.0,0.6538461538461539,1.0,0.657267797223741,1.0,0.7592893127225087
11,0.0,0.9914,0.7142857142857143,0.9913999913999915,0.7155255438091549,0.99953472,0.7119862254073573,0.968,0.7783882783882784,0.9679929891843508,0.7808843617062794,0.99657536,0.8514683377456072,0.9722,0.7747252747252747,0.9721993049826244,0.7757348500411299,0.99634112,0.8525119642039316,0.9668,0.7735042735042735,0.966796408699565,0.7756471783621105,0.9961608,0.852518347240374,0.8974,0.7496947496947497,0.8963084640874167,0.7536324786324786,0.9984752,0.8432039013118737,0.9516,0.7692307692307693,0.9515061158402668,0.7648591008421034,0.9937495999999999,0.8565013619804009,1.0,0.6678876678876678,1.0,0.6712049976056766,1.0,0.7737979545559721
12,0.0,0.9862,0.6520710059171597,0.9861999552878551,0.6616815737898117,0.99892128,0.625142209815107,0.9688,0.6816568047337278,0.9687960857810003,0.6885362551399057,0.9974265600000001,0.7492462677509406,0.9728,0.6881656804733728,0.9727999303678218,0.6914879790752523,0.99740768,0.749607152971639,0.9702,0.6863905325443787,0.9701989974942756,0.6916734060066843,0.9972703999999999,0.7500182060929724,0.9704,0.6958579881656805,0.9703972718125702,0.6953944112358033,0.99648688,0.7531674555973621,0.9684,0.6946745562130178,0.9683975527064816,0.6955704789063305,0.99597376,0.753826111583121,1.0,0.6384615384615384,1.0,0.6473113581611587,1.0,0.686262895982522
12,0.05,0.988,0.6437869822485207,0.9879999692799214,0.6512748791996313,0.99911616,0.6250645304850913,0.9716,0.672189349112426,0.97159563254446,0.6788824336569522,0.9978935999999999,0.7473285592911761,0.9752,0.670414201183432,0.9751998055664757,0.6748325304040605,0.99789872,0.7475972003074806,0.972,0.6739644970414201,0.9719967336990186,0.6801619473057547,0.9977980799999999,0.7478804061981632,0.9712,0.6804733727810651,0.9711986682264189,0.6806329955852807,0.99710672,0.7511397014200754,0.969,0.6792899408284023,0.9689993440261196,0.6811242668852648,0.99664896,0.7518630901808472,1.0,0.6301775147928994,1.0,0.6382231242365407,1.0,0.6814548691184205
12,2.5,1.0,0.6556213017751479,1.0,0.5451590256906319,1.0,0.5288683901768014,1.0,0.6248520710059171,1.0,0.5557074157223629,1.0,0.5365359873771088,1.0,0.6568047337278107,1.0,0.5576535608255568,1.0,0.5251349273779181,1.0,0.6461538461538462,1.0,0.5558614747803936,1.0,0.5284152607517093,0.9998,0.6745562130177515,0.9997999999920001,0.5588031989674228,1.0,0.5276902536715621,0.9998,0.6686390532544378,0.9997999999920001,0.5576617016935319,1.0,0.5261301937937451,1.0,0.6502958579881657,1.0,0.5622540502016453,1.0,0.3818359833313104
12,0.5,0.9996,0.6556213017751479,0.9995999999359999,0.638948576826633,0.99999872,0.6504413966096209,0.9912,0.6940828402366864,0.9911997620415656,0.6988603524992384,0.99984048,0.7526139903709996,0.9934,0.693491124260355,0.9933999553836984,0.6951050675163102,0.9998239999999999,0.7528292268479184,0.9926,0.6970414201183432,0.9925999144550111,0.7008115653927329,0.99981728,0.7532014403042441,0.989,0.693491124260355,0.988999330719281,0.6906845123896844,0.9996491200000001,0.7559299267710482,0.9878,0.6958579881656805,0.9877990976212601,0.6947579856812943,0.99954816,0.7572698952138204,1.0,0.670414201183432,1.0,0.6737910045746272,1.0,0.6911453655378889
13,0.05,0.9888,0.6770652801848642,0.9888,0.6809479979028329,0.99903056,0.6778612853592141,0.9814,0.7094165222414789,0.9813992849885151,0.7156500917640868,0.99884816,0.7974789915966387,0.9744,0.7284806470248412,0.9743847497045841,0.7263630784141163,0.9986963200000001,0.7949121197774885,0.8878,0.6591565569035239,0.8863798342798238,0.66357625940432,0.99864192,0.8021807314475086,0.982,0.706528018486424,0.9819988479262672,0.7135944025223838,0.99907632,0.7952361226180613,0.9688,0.7273252455228192,0.9687927898861751,0.7302519274863248,0.9957271999999999,0.8067981417919279,1.0,0.6123627960716349,1.0,0.6214177310442808,1.0,0.6782681382412121
13,0.0,0.9888,0.6637781629116117,0.9887999928319954,0.6716481766076388,0.9991518399999999,0.677423363711682,0.9836,0.7175043327556326,0.9835999343997377,0.7236041499406298,0.9985857600000001,0.7976032666587762,0.9704,0.7336799537839399,0.970374042921446,0.7307726449740809,0.99846032,0.7948292697360635,0.8916,0.6620450606585788,0.8903492977742444,0.6673401123115146,0.9982404799999999,0.802824298733578,0.9844,0.7140381282495667,0.9843998776950411,0.7206611939399541,0.99883744,0.7951828618771452,0.9678,0.7406123627960717,0.9677868557486196,0.7432810917699622,0.99559872,0.8068262516274115,1.0,0.610051993067591,1.0,0.6194270547174802,1.0,0.6773701029707657
13,0.5,0.999,0.6695551704217215,0.9989999999600001,0.676887759906259,0.99999616,0.6783524677476624,0.996,0.7019064124783362,0.9959999993599998,0.7093697098659966,0.9999391999999999,0.7957435791217896,0.9798,0.7180820335066436,0.979791754227395,0.720139918828979,0.9998992,0.7915271037992663,0.8944,0.6591565569035239,0.8932091366379389,0.6625866420813373,0.99993248,0.8033080837968991,0.9968,0.6967071057192374,0.9967999979519987,0.7041910482295125,0.99996384,0.7937048763167239,0.9826,0.729636048526863,0.9825952039343961,0.7347954674942064,0.99883568,0.8104139543141201,1.0,0.6487579433853264,1.0,0.6570753193822155,1.0,0.705837968990413
13,2.5,1.0,0.5800115540150202,1.0,0.5619743941437414,1.0,0.4743667889691088,0.9998,0.5915655690352397,0.9997999999920001,0.5988433349376646,1.0,0.5821842821635697,0.997,0.6395147313691508,0.996999972999757,0.5373750789614344,1.0,0.5645549769203456,0.9622,0.5262853841709995,0.9621459125657104,0.5368746476452873,1.0,0.6131923896319091,1.0,0.585210860774119,1.0,0.5795348121241375,1.0,0.5755888270801278,0.9986,0.6452917388792605,0.9985999972559947,0.5548525588764242,0.99999888,0.5926263463131732,1.0,0.5742345465049105,1.0,0.5748215590197018,1.0,0.4799325363948396
14,2.5,1.0,0.5554858934169279,1.0,0.5359630296324475,1.0,0.5675321922186212,1.0,0.5918495297805643,1.0,0.5934979247634712,1.0,0.6215932779371284,0.9991924086412275,0.6037617554858934,0.99919240192491,0.5798091622602853,1.0,0.6313400763812381,0.9945487583282859,0.5786833855799373,0.9945488783223109,0.5753709664909734,1.0,0.628622728718125,0.9959620432061377,0.5899686520376175,0.9959618226042186,0.553326291584487,1.0,0.642345976815821,1.0,0.6175548589341693,1.0,0.6171060779272911,1.0,0.6469439474774599,1.0,0.5630094043887147,1.0,0.5606947231464372,1.0,0.5592629114163933
14,0.5,0.9993943064809206,0.5880877742946709,0.9993943076167461,0.5801648925477723,0.9999991846718304,0.6099112525816408,0.9897032101756511,0.6376175548589341,0.9897034334766696,0.6391270351218948,0.9996772931104769,0.6989734464383794,0.9834443771451645,0.6401253918495298,0.9834372337096724,0.6381711821261875,0.9996089686098655,0.6998856529824979,0.9477084595194831,0.6438871473354232,0.9475912057590202,0.6448021689401,0.9996211985324093,0.6993042819103661,0.9735513830002019,0.6363636363636364,0.9735262109334321,0.6295949310098256,0.9992728903383612,0.703088011871533,0.9646678780537048,0.6426332288401254,0.9646429929381446,0.6445159325451542,0.9989051773338768,0.7048899409956542,1.0,0.6018808777429467,1.0,0.6032524723125869,1.0,0.6561543427776688
14,0.05,0.9945487583282859,0.631974921630094,0.9945488049952237,0.6272994047179279,0.9998703628210355,0.6390585000626338,0.9569957601453665,0.6670846394984326,0.9569833049630242,0.6687647613847195,0.9955098247044436,0.731618556336784,0.9650716737330911,0.6633228840125391,0.9650569021768928,0.6624535101551933,0.9954282918874846,0.7318594559523083,0.9174237835655158,0.6614420062695925,0.9169738280282271,0.6617640743762615,0.9947168365267018,0.7312636309032452,0.9588128407026045,0.6601880877742947,0.9587709990871816,0.6571649704481228,0.9940717488789238,0.7331795858453809,0.9285281647486372,0.6664576802507837,0.928343632531043,0.6681997903535402,0.9918992254382388,0.7330527120478716,1.0,0.6144200626959248,1.0,0.6154757255586882,1.0,0.7000639186979858
14,0.0,0.9886937209771856,0.6294670846394984,0.9886932563401283,0.6296350392163299,0.9990728088055443,0.6533872091940142,0.9602261255804563,0.6633228840125391,0.9602204831162605,0.6650452433038236,0.9954594374235629,0.7280146980885418,0.9660811629315567,0.6589341692789968,0.9660647251389737,0.6581687014700016,0.9953477374643294,0.728152813868109,0.9174237835655158,0.658307210031348,0.9169934857415325,0.6586602016422125,0.9945935589074603,0.7281094519373147,0.9590147385422976,0.6595611285266457,0.9589703884872713,0.6563726257622629,0.994027558092132,0.729742751330569,0.9319604280234202,0.6652037617554859,0.931828125577078,0.6669386393981913,0.9917977986139421,0.7304124522617261,1.0,0.5786833855799373,1.0,0.5808451811785136,1.0,0.6792116479782098
15,0.05,0.9888234098760414,0.3974918211559433,0.9888231319483974,0.35557246768407785,0.9993738124741842,0.4544355242096839,0.9481812639707377,0.3931297709923664,0.9481770270294173,0.30270191514798156,0.9932832713754648,0.38042842136854743,0.9514326356431619,0.3871319520174482,0.951334400882239,0.3259451900760386,0.9938418835192069,0.3765768807523009,0.8963625279414753,0.39476553980370777,0.8954550156544285,0.26784820422975847,0.9913743081371333,0.39198304321728694,0.9469619995935785,0.39476553980370777,0.9469330767661893,0.29736748078765896,0.9943172242874845,0.3814913465386154,0.9256248729932941,0.3969465648854962,0.9256268079131994,0.3098063624234385,0.9860219743907477,0.37934548819527814,1.0,0.42202835332606325,1.0,0.3974119921545025,1.0,0.3869235194077631
15,0.0,0.9892298313350945,0.3685932388222465,0.989229995929745,0.32652314112220504,0.9991715819909128,0.417780862344938,0.9426945742735217,0.37840785169029445,0.942691237611939,0.29164065116525273,0.9920545229244114,0.3651923269307723,0.9487908961593172,0.3707742639040349,0.948695734715671,0.3171200741173392,0.9929156546881454,0.3592549519807923,0.8965657386710019,0.3871319520174482,0.8956639959144947,0.26396889004614876,0.9897848822800496,0.38008203281312525,0.9445234708392604,0.38440567066521264,0.9444995721134879,0.28953139993546084,0.9932049566294919,0.3657838135254102,0.9242023978866084,0.38549618320610685,0.9242037688425336,0.3029638972598326,0.9841850475010328,0.36604516806722687,1.0,0.40239912758996726,1.0,0.3817737911396345,1.0,0.3594312725090036
15,0.5,0.9983743141637879,0.3882224645583424,0.9983742674252745,0.30576572316422346,0.9999651383725733,0.5054884453781512,0.9782564519406625,0.38440567066521264,0.978256784235523,0.2957584612194739,0.9982423791821562,0.39758528411364547,0.9638284901442796,0.3920392584514722,0.9637599730124133,0.32962769082942955,0.9984816191656339,0.40014130652260904,0.9004267425320057,0.3925845147219193,0.8996003439848522,0.2749438719279181,0.9974199091284593,0.3953531412565026,0.9768339768339769,0.3876772082878953,0.9768352683200687,0.2939383905337796,0.9987195373812474,0.39895708283313325,0.9583418004470636,0.3893129770992366,0.9583373257758344,0.30583662760041536,0.9942921106980586,0.39150535214085636,1.0,0.39585605234460197,1.0,0.34344926768295686,1.0,0.4035439175670268
15,2.5,0.9997967892704734,0.44220283533260635,0.9997967885989755,0.4453221622722721,1.0,0.36746448579431773,1.0,0.3969465648854962,1.0,0.3686650618708908,1.0,0.3740283613445378,0.9869945133103027,0.3865866957470011,0.986989594016312,0.39415277697702655,1.0,0.363843037214886,0.9300955090428774,0.3914940021810251,0.9298315941429762,0.2909631307865156,1.0,0.3830182072829132,1.0,0.3931297709923664,1.0,0.37320019460343135,1.0,0.3729604341736694,0.9991871570818939,0.3920392584514722,0.9991871459348031,0.38550780091069387,0.9999995043370508,0.3635016506602641,1.0,0.3942202835332606,1.0,0.39631455572599444,1.0,0.3696278511404562
16,0.05,0.994,0.7014652014652014,0.9939999529596313,0.6972033753803174,0.99978112,0.6766960126767103,0.9668,0.7692307692307693,0.9667901752054328,0.7713387698890457,0.99750384,0.846569357276103,0.9752,0.7698412698412699,0.9751994285948349,0.7705365158445612,0.99734672,0.8474103223273828,0.9628,0.7667887667887668,0.962781986481457,0.7690695932949849,0.99720464,0.8472315973069969,0.9638,0.7680097680097681,0.9637852229223612,0.7700252267355224,0.9972084800000001,0.8473895774589452,0.9476,0.7722832722832723,0.9475056277172851,0.7753670968516111,0.99664576,0.8481507545546956,1.0,0.6587301587301587,1.0,0.6610819674923626,1.0,0.7595909111944097
16,0.5,1.0,0.7094017094017094,1.0,0.6986770577764949,1.0,0.6619799221588706,0.9948,0.7454212454212454,0.9947999791999169,0.7433681568515033,0.9999384,0.8324421018700702,0.995,0.7319902319902319,0.9949998941977612,0.7265670063890278,0.99991952,0.8324947619207194,0.9936,0.7435897435897436,0.993599917054925,0.7417854334822895,0.99992368,0.8335495586928181,0.994,0.7442002442002442,0.9939999529596313,0.7415927522449054,0.99991728,0.8339692433389024,0.9834,0.7503052503052503,0.9833954244431595,0.750592563620355,0.99988528,0.835608087945476,1.0,0.7045177045177046,1.0,0.6979911466470606,1.0,0.7397141357129293
16,0.0,0.9962,0.6568986568986569,0.996199999848,0.6577787991471783,0.9997838399999999,0.6773263375253925,0.9684,0.7735042735042735,0.9683930768195467,0.7760970000180439,0.99705392,0.8496028953453303,0.9728,0.7698412698412699,0.9728,0.7713689207011118,0.99706304,0.8497576839790573,0.9592,0.7722832722832723,0.9591715441994453,0.7753347773275964,0.9969225599999999,0.8496954493737444,0.9616,0.7716727716727717,0.9615778688524591,0.7745040305780958,0.99695632,0.849596512308888,0.9424,0.7698412698412699,0.9422691958531962,0.7733821733821733,0.9963846399999999,0.850582691439231,1.0,0.6648351648351648,1.0,0.6683528271571265,1.0,0.7695931292995735
16,2.5,1.0,0.663003663003663,1.0,0.6494503244503245,1.0,0.6223620107203096,1.0,0.673992673992674,1.0,0.6793912995836073,1.0,0.7478525071769265,1.0,0.6978021978021978,1.0,0.6873286569155838,1.0,0.7523844630509956,1.0,0.6929181929181929,1.0,0.6934673547629538,1.0,0.7544988438725244,1.0,0.6978021978021978,1.0,0.6947217478788261,1.0,0.7552297015451735,1.0,0.6978021978021978,1.0,0.6977514255448714,1.0,0.7582456862641843,1.0,0.6196581196581197,1.0,0.625362919967585,1.0,0.6854056659022981
17,0.5,0.9998,0.6597633136094675,0.9997999999920001,0.6676430108850883,0.99999968,0.643411417243193,0.9916,0.6893491124260355,0.9915998064595409,0.6960169674595377,0.99984288,0.7544443095844966,0.9924,0.7059171597633136,0.9923996886912487,0.7076655015390481,0.99983776,0.7554832706234575,0.9836,0.6816568047337278,0.9835962100683743,0.6906467983726386,0.9998108800000001,0.7554444309584496,0.991,0.6952662721893491,0.9909998700381233,0.700658661419249,0.99981008,0.7560027511429381,0.9728,0.6775147928994083,0.9727798614526971,0.6876468527787104,0.99972256,0.7570320022656472,1.0,0.6662721893491125,1.0,0.6698954139913034,1.0,0.6872953837439819
17,0.05,0.9872,0.6390532544378699,0.9871999672319162,0.6467476452612314,0.99897296,0.6180151312861593,0.9542,0.6952662721893491,0.954181304139341,0.7010588073728924,0.9947804800000001,0.7526317918841283,0.963,0.6988165680473373,0.9629993473084866,0.6997719426000935,0.99474656,0.7533746004774042,0.947,0.6881656804733728,0.9469393814269174,0.6954719583253075,0.9938990400000001,0.75394424889752,0.9548,0.6988165680473373,0.9547884258370144,0.7030806467372079,0.9941865599999999,0.7544669660557511,0.9348,0.6875739644970414,0.9346204835388817,0.696269202240667,0.99274176,0.7552793623821661,1.0,0.6455621301775148,1.0,0.6527446401633404,1.0,0.6916211514342354
17,0.0,0.986,0.642603550295858,0.9859999439997759,0.6513974527541659,0.99864544,0.6172820326091354,0.959,0.6828402366863905,0.9589825938535276,0.6897859148423096,0.99546416,0.7527547841566532,0.9638,0.6911242603550296,0.9637982261130794,0.6924664357905249,0.995272,0.7539021725937614,0.951,0.6846153846153846,0.9509576097195371,0.6922543907387995,0.99455904,0.7545284621920136,0.9598,0.6881656804733728,0.959794015741303,0.6926960549964295,0.9947747199999999,0.7550754541408747,0.9392,0.6863905325443787,0.9390642448873298,0.6954315049065867,0.9934995200000001,0.7560027511429381,1.0,0.6289940828402367,1.0,0.6379803058034282,1.0,0.6891969090099931
17,2.5,1.0,0.5414201183431953,1.0,0.5552581182405776,1.0,0.5048476756887972,1.0,0.4816568047337278,1.0,0.4893457008392503,1.0,0.5666140712869685,0.9996,0.5911242603550296,0.9995999999359999,0.5918316198964846,1.0,0.5769535137759436,0.9998,0.521301775147929,0.9997999999920001,0.536136117575615,1.0,0.5787708864344379,1.0,0.5710059171597633,1.0,0.5825307009259694,1.0,0.5799118015940445,0.9998,0.5272189349112426,0.9997999999920001,0.5423768335695945,1.0,0.5845401950074848,1.0,0.5526627218934911,1.0,0.5543979987449545,1.0,0.5225876926811507
