seed,data_noise_std,Choquet_Weight_train_acc,Choquet_Weight_test_acc,Choquet_Weight_train_f1,Choquet_Weight_test_f1,Choquet_Weight_train_auc,Choquet_Weight_test_auc,Choquet_Power_train_acc,Choquet_Power_test_acc,Choquet_Power_train_f1,Choquet_Power_test_f1,Choquet_Power_train_auc,Choquet_Power_test_auc,Choquet_Weight_TN3_train_acc,Choquet_Weight_TN3_test_acc,Choquet_Weight_TN3_train_f1,Choquet_Weight_TN3_test_f1,Choquet_Weight_TN3_train_auc,Choquet_Weight_TN3_test_auc,Choquet_Weight_TN6_train_acc,Choquet_Weight_TN6_test_acc,Choquet_Weight_TN6_train_f1,Choquet_Weight_TN6_test_f1,Choquet_Weight_TN6_train_auc,Choquet_Weight_TN6_test_auc,Choquet_Power_TN3_train_acc,Choquet_Power_TN3_test_acc,Choquet_Power_TN3_train_f1,Choquet_Power_TN3_test_f1,Choquet_Power_TN3_train_auc,Choquet_Power_TN3_test_auc,Choquet_Power_TN6_train_acc,Choquet_Power_TN6_test_acc,Choquet_Power_TN6_train_f1,Choquet_Power_TN6_test_f1,Choquet_Power_TN6_train_auc,Choquet_Power_TN6_test_auc,LogisticRegression_train_acc,LogisticRegression_test_acc,LogisticRegression_train_f1,LogisticRegression_test_f1,LogisticRegression_train_auc,LogisticRegression_test_auc
5,0.5,0.9971550497866287,0.5900900900900901,0.9971551165297775,0.64924111254471,0.9996832713754648,0.6945485628304079,0.9920747815484657,0.6482391482391482,0.9920747010179976,0.6995409330752691,0.9997161503510946,0.7270361861771086,0.9918715708189393,0.6582719082719083,0.9918705647051984,0.7076683420607447,0.9997389508467575,0.7268232472845254,0.9878073562284089,0.6261261261261262,0.9878081417226986,0.6809736893415865,0.9997187938868236,0.7277102687597822,0.9800853485064012,0.7096642096642096,0.9800710652398418,0.7464682132213465,0.9994914498141263,0.7255832308942762,0.9825238772607193,0.6871416871416871,0.9825150306912559,0.7300617822706023,0.9993339942172655,0.7262663818525013,1.0,0.5982800982800983,1.0,0.656996084032572,1.0,0.701940632368055
5,2.5,1.0,0.5497542997542998,1.0,0.6155499573017607,1.0,0.5607137819156439,1.0,0.47297297297297297,1.0,0.5401224906699865,1.0,0.5887998844621781,1.0,0.6717854217854218,1.0,0.712054391666947,1.0,0.5959719619262572,1.0,0.5866093366093366,1.0,0.647126466585926,1.0,0.5957761521874937,0.9989839463523674,0.7612612612612613,0.9989839287250689,0.7618116587429115,1.0,0.603676386621795,1.0,0.7364864864864865,1.0,0.7505581763000088,1.0,0.6056734444377271,1.0,0.6181408681408681,1.0,0.67152862261542,1.0,0.5542030241353135
5,0.05,0.973785815891079,0.7387387387387387,0.9737874592761478,0.7655388502949478,0.9970047087980174,0.640111440259557,0.9654541759804918,0.7530712530712531,0.9654562987800688,0.7776403034468323,0.9960682362660058,0.7509723313785945,0.9664702296281243,0.7542997542997543,0.9664723316322821,0.7783243967298503,0.9963557207765387,0.7505612316869192,0.9622028043080675,0.7387387387387387,0.9621979156497381,0.7691399239138178,0.9960076001652209,0.7507449502582809,0.9603739077423288,0.7864455364455365,0.9603485632595588,0.7977641272075254,0.9950850061957869,0.752208989111232,0.9561064824222719,0.7708845208845209,0.9561000409130272,0.7881580873246226,0.9941642296571664,0.7532024800327805,1.0,0.6611384111384111,1.0,0.7071950104802547,1.0,0.6932265951944327
5,0.0,0.9776468197520829,0.7473382473382474,0.9776478334339266,0.7724163527855271,0.9980449401073936,0.6628169733121066,0.9615931721194879,0.7614660114660114,0.961594266460293,0.7849961186827575,0.9958146220570013,0.7578501904358866,0.9630156472261735,0.7622850122850123,0.9630172569711806,0.785675878083598,0.9961744733581166,0.7575149964062364,0.9577321682584841,0.7352579852579852,0.9577150912650432,0.7670103392658719,0.9958023957042544,0.758006703880593,0.9571225360699045,0.786036036036036,0.9571044382538058,0.7978846799425903,0.9948156959933911,0.7579140049305093,0.9526519000203211,0.7757985257985258,0.9526503509900288,0.7933473293983285,0.9938555968608014,0.7591939893463381,1.0,0.6482391482391482,1.0,0.6970437175301892,1.0,0.7014411999811915
6,0.0,0.9782,0.7006625650733554,0.9781973618807875,0.7435155184892328,0.9983833599999999,0.7436013025518522,0.9814,0.7096545196403218,0.9813991897487054,0.7507282314754701,0.9987321600000001,0.7786969306136456,0.9652,0.7666824420255561,0.9651643282721507,0.7933739609281332,0.99882992,0.7806335980475342,0.9038,0.5468528159015618,0.9029089331411535,0.6084867659030574,0.99827136,0.7755790140792,0.982,0.7124940842404165,0.9819999279997119,0.7529235737842676,0.99889056,0.7788117868866822,0.9642,0.7380501656412684,0.964194670734792,0.7724903976436439,0.99584032,0.7799263013147638,1.0,0.6171320397539044,1.0,0.6738714081605481,1.0,0.7355854242395765
6,0.05,0.9872,0.706578324656886,0.9871997951967231,0.7470550042413744,0.9991192,0.722688381311931,0.9786,0.695929957406531,0.9785972184945156,0.7397559718722257,0.99862064,0.7742947121170645,0.9666,0.7529578797917653,0.9665695100559515,0.7828508435548456,0.99870384,0.7751781520669817,0.8988,0.5402271651680076,0.8977528418647877,0.6018135810991553,0.9981592,0.7725232924435922,0.9818,0.7016090866067203,0.9817997371882051,0.7443499105919311,0.99878976,0.7741167529904623,0.9606,0.7278750591575959,0.9605965183083577,0.7647250802280994,0.9952500799999999,0.7766871728241885,1.0,0.6114529105537151,1.0,0.6690951618894576,1.0,0.7303487953483664
6,2.5,1.0,0.4761003312825367,1.0,0.5448496162138272,1.0,0.5888145425292804,0.9992,0.3355418835778514,0.9991999994879996,0.3696885683539623,1.0,0.5989709241117819,0.9952,0.5840037860861335,0.9951998894054519,0.6458358069461572,1.0,0.6014700694993946,0.9416,0.2581637482252721,0.9414001416671642,0.25012541582325337,1.0,0.6041567075382487,0.9998,0.463558920965452,0.9997999999920001,0.5298571822140467,1.0,0.6005589369302868,0.997,0.5506389020350213,0.9969999797198631,0.616329289261853,0.9999936,0.6129625064635027,1.0,0.4929010884997634,1.0,0.563872251215545,1.0,0.5690424664045401
6,0.5,0.9974,0.5558447704685282,0.9973999824238811,0.6174301891830966,0.9999648,0.7081928840864138,0.9952,0.5866067203028869,0.9951999930879901,0.6466851798294206,0.9999311999999999,0.7409537065662831,0.974,0.6739233317557974,0.9739824121105867,0.7212367202715981,0.99993984,0.7399091046522238,0.9022,0.45125414103170847,0.9012555248947342,0.5072955259320016,0.9998659200000001,0.7439159088649523,0.9958,0.5989115002366304,0.9957999514474388,0.6578416370579766,0.99994608,0.7405710036486162,0.9786,0.6344060577378136,0.9785909148406219,0.6888046101954409,0.99896352,0.7365265193146939,1.0,0.577141504969238,1.0,0.6381334712285404,1.0,0.7402922615472548
7,2.5,0.9997981021603068,0.7104010876954453,0.9997981017652342,0.6740408294363693,1.0,0.5333311706848676,1.0,0.6142080217539089,1.0,0.6378330835680577,1.0,0.5816916668829315,1.0,0.6879673691366417,1.0,0.6811511269569399,1.0,0.5878960890665145,1.0,0.6954452753229096,1.0,0.6848983854841056,1.0,0.5880784003321828,1.0,0.7256968048946295,1.0,0.6934475215913097,1.0,0.5960404069239353,1.0,0.7355540448674371,1.0,0.6963408378911529,1.0,0.5976325487244699,1.0,0.6910265125764786,1.0,0.667834442274569,1.0,0.5309423091895259
7,0.5,0.9939430648092066,0.6189666893269884,0.9939431872750449,0.6466526356047978,0.9995165103954342,0.7587846780681493,0.9939430648092066,0.6335825968728755,0.9939431685112341,0.6610042732172013,0.9998641663269466,0.8033627020994991,0.9943468604885928,0.6532970768184908,0.9943466636651628,0.6801266584609205,0.9998625356706073,0.802594529364441,0.9943468604885928,0.6410605030591434,0.9943468812296747,0.6683753255299714,0.9998763962494904,0.8029065995380582,0.9921259842519685,0.6624745071380014,0.9921255816885745,0.6887905905325312,0.9997540970240522,0.803365297277658,0.9880880274581062,0.6764106050305915,0.9880854529162093,0.7015917842812941,0.9996968609865471,0.8034314743207122,1.0,0.5887151597552686,1.0,0.619555210017866,1.0,0.7550859003970622
7,0.0,0.9699172218857258,0.7307953772943576,0.9699164394268519,0.7465320332623556,0.9966597635548309,0.7519061583577714,0.9638602866949324,0.7501699524133243,0.9638577763821672,0.7671842025480619,0.9961917651854872,0.8317169698699816,0.9670906521300222,0.756968048946295,0.9670913765383955,0.7727040779496352,0.9965646962902568,0.8310551994394415,0.9658792650918635,0.7494901427600272,0.9658760520999421,0.7667310834624371,0.9965477374643293,0.8310649313575378,0.9616394104583081,0.7651257647858599,0.961639482387713,0.7796009131218326,0.9955047696697922,0.8322055121584097,0.9626488996567737,0.7722637661454793,0.9626461585179433,0.7853778794773157,0.995204076640848,0.8328822048633638,1.0,0.619986403806934,1.0,0.6484201895486735,1.0,0.7539848960631147
7,0.05,0.9765798505955986,0.7239972807613868,0.9765798047714651,0.7439726162492263,0.9969770892784345,0.7772908935198402,0.9828386836260852,0.7573079537729436,0.9828390068171811,0.7736354706111307,0.9986465552384836,0.8345314405833961,0.9822329901070058,0.7641060503059144,0.9822331682802776,0.7790228830062514,0.9987579290664492,0.8341162120779592,0.9834443771451645,0.7593473827328348,0.9834447456212596,0.7753492156834608,0.9987593966571545,0.8341402174759298,0.9808197052291541,0.7715839564921821,0.980819808440354,0.7849362706468472,0.9983336322869955,0.835104326161991,0.9749646678780537,0.7763426240652618,0.9749597165119459,0.7881724124015863,0.9982155727680391,0.8353735758959852,1.0,0.6189666893269884,1.0,0.6481066601563591,1.0,0.757337217449978
8,2.5,1.0,0.6980735551663748,1.0,0.68653164431109,1.0,0.5081533999355462,1.0,0.4521891418563923,1.0,0.5052818515689905,1.0,0.523059941991621,0.9976,0.7509632224168126,0.9975999861759203,0.7215870486544435,1.0,0.5494900096680632,0.9556,0.29071803852889666,0.9555122987252149,0.2601942500483459,1.0,0.5289977441185949,0.9762,0.773029772329247,0.9761865110873404,0.7253957717055737,1.0,0.5652537866580729,1.0,0.5005253940455342,1.0,0.5495895865206519,1.0,0.5860546245568804,1.0,0.6686514886164624,1.0,0.6698276817364243,1.0,0.4398001933612633
8,0.0,0.9728,0.6493870402802101,0.9727984288372495,0.6877567403637063,0.99581856,0.7570149854979052,0.9778,0.6949211908931698,0.977799608385092,0.728234976032199,0.99828112,0.8370915243312922,0.9598,0.7590192644483362,0.9597387626580028,0.7809375187694414,0.99848784,0.8375942636158556,0.9154,0.5499124343257443,0.9147959338444208,0.5893080355662715,0.9973529600000001,0.8354979052529811,0.9268,0.7905429071803853,0.9264056638844522,0.8039367303204236,0.99831552,0.8378633580406061,0.9582,0.6718038528896673,0.9581648166107696,0.7077203453754173,0.9954080000000001,0.8424540766999679,1.0,0.6077057793345009,1.0,0.6507550002965683,1.0,0.7450773445053174
8,0.05,0.9774,0.6711033274956217,0.9773999918639971,0.7071560531668878,0.9967921600000001,0.7539614888817273,0.9758,0.6882661996497373,0.9757985275824179,0.7224091657111402,0.9980124800000001,0.8353069610054787,0.9662,0.7492119089316988,0.9661666416620129,0.773301970089073,0.99818496,0.8343788269416693,0.9092,0.5446584938704028,0.9084451633314087,0.5833765327555834,0.9972436799999999,0.836039316790203,0.9364,0.7831873905429072,0.9361416957134933,0.798522527012383,0.99792912,0.8336964228166291,0.9504,0.660245183887916,0.950328274027696,0.6972796009340806,0.99512416,0.8427489526264904,1.0,0.5915936952714536,1.0,0.6363312322756179,1.0,0.7365339993554625
8,0.5,0.9968,0.5253940455341506,0.9967999672316644,0.5662792869854931,0.9999836799999999,0.696621817595875,0.998,0.5835376532399299,0.99799999968,0.6244769844968951,0.99998976,0.8238051885272317,0.9788,0.6725043782837128,0.9787904675877526,0.7084243331826279,0.99998768,0.8201079600386723,0.9212,0.45043782837127844,0.9207076388409244,0.4757959749547707,0.9999809599999999,0.8293457943925233,0.9458,0.7225919439579684,0.9456403108026261,0.7505710200184617,0.99997232,0.818336287463745,0.9784,0.5530647985989492,0.978390650931219,0.5929109435349739,0.99977136,0.8351144054141154,1.0,0.5502626970227671,1.0,0.5920502073825044,1.0,0.7627537866580728
