seed,max_samples_per_class,Choquet_Weight_train_acc,Choquet_Weight_test_acc,Choquet_Weight_train_f1,Choquet_Weight_test_f1,Choquet_Weight_train_auc,Choquet_Weight_test_auc,Choquet_Power_train_acc,Choquet_Power_test_acc,Choquet_Power_train_f1,Choquet_Power_test_f1,Choquet_Power_train_auc,Choquet_Power_test_auc,Choquet_Weight_TN3_train_acc,Choquet_Weight_TN3_test_acc,Choquet_Weight_TN3_train_f1,Choquet_Weight_TN3_test_f1,Choquet_Weight_TN3_train_auc,Choquet_Weight_TN3_test_auc,Choquet_Weight_TN6_train_acc,Choquet_Weight_TN6_test_acc,Choquet_Weight_TN6_train_f1,Choquet_Weight_TN6_test_f1,Choquet_Weight_TN6_train_auc,Choquet_Weight_TN6_test_auc,Choquet_Power_TN3_train_acc,Choquet_Power_TN3_test_acc,Choquet_Power_TN3_train_f1,Choquet_Power_TN3_test_f1,Choquet_Power_TN3_train_auc,Choquet_Power_TN3_test_auc,Choquet_Power_TN6_train_acc,Choquet_Power_TN6_test_acc,Choquet_Power_TN6_train_f1,Choquet_Power_TN6_test_f1,Choquet_Power_TN6_train_auc,Choquet_Power_TN6_test_auc,LogisticRegression_train_acc,LogisticRegression_test_acc,LogisticRegression_train_f1,LogisticRegression_test_f1,LogisticRegression_train_auc,LogisticRegression_test_auc
4,2500,0.9915202907328892,0.6219435736677116,0.9915203218445121,0.6165967852076394,0.9996009783938035,0.6355606376452224,0.9569957601453665,0.6633228840125391,0.9569856477185543,0.6648176036893133,0.9947153689359967,0.7258722975078131,0.9519483141530386,0.6551724137931034,0.9518211266697431,0.6453089277960994,0.9945185487158582,0.7263717627106666,0.8614980819705229,0.6476489028213166,0.8589968263480279,0.6436920622313216,0.993633754586221,0.7257968156282824,0.9573995558247527,0.6539184952978057,0.9573360454513429,0.6484391025389589,0.9939683652670199,0.7271089155341708,0.9295376539471027,0.6564263322884013,0.9293526216503842,0.650448482232382,0.9844109253974724,0.7315045305187694,1.0,0.5830721003134797,1.0,0.5837441015731175,1.0,0.6762999746252405
4,50,1.0,0.6282131661442006,1.0,0.6299154628895723,1.0,0.659825652918258,1.0,0.6376175548589341,1.0,0.6341661751368569,1.0,0.681095482971609,1.0,0.6294670846394984,1.0,0.6127325970122113,1.0,0.6800820985889706,0.97,0.6037617554858934,0.9699729756781104,0.6013088520674728,1.0,0.6808754613227637,1.0,0.6282131661442006,1.0,0.6163413926361709,1.0,0.680835311386843,0.99,0.6275862068965518,0.98999899989999,0.613551894003737,1.0,0.6856773936588797,1.0,0.6087774294670847,1.0,0.6080709658869063,1.0,0.6275017425072189
4,500,0.978,0.618808777429467,0.977999911999648,0.6158796401555022,0.9959319999999999,0.6134781728888361,0.971,0.6482758620689655,0.970995098171591,0.6486751353746427,0.997552,0.7109509753222434,0.966,0.6426332288401254,0.9659651483118714,0.629165958892475,0.99758,0.7121827753562906,0.892,0.6413793103448275,0.890725421314209,0.639980740204541,0.9965999999999999,0.709086412298086,0.972,0.6376175548589341,0.9719864414376558,0.6284799551293913,0.99738,0.7124830968769773,0.951,0.6401253918495298,0.9509465808265202,0.6300101318833677,0.99312,0.7158717514686848,1.0,0.5880877742946709,1.0,0.5878924398246983,1.0,0.6729803779233168
4,5000,0.9830262585231394,0.6175548589341693,0.9829570915398064,0.5906221501461832,0.9989397061145939,0.6163866342469317,0.9762077469896997,0.6420062695924765,0.9762313091133072,0.6355616071674371,0.9976294884366633,0.7082448696411882,0.906862033947483,0.6250783699059561,0.9030062827969756,0.5883680033238697,0.9967555815089448,0.7119804196792501,0.9429856376033657,0.6420062695924765,0.9437798140771336,0.6436454119897905,0.9967314338390572,0.7093369478982312,0.9242709995647759,0.6288401253918495,0.9219347046325002,0.5970249331828829,0.9965131866477158,0.712226137287085,0.9428405628898883,0.6413793103448275,0.9436352888009589,0.6429310344827587,0.9965081367547736,0.7099215309652366,1.0,0.5968652037617554,1.0,0.5942897689241237,1.0,0.6831126157522652
4,5,1.0,0.5109717868338558,1.0,0.4922627982650999,1.0,0.48699142076169244,1.0,0.48589341692789967,1.0,0.4761117121080922,1.0,0.4158585822897027,1.0,0.5178683385579937,1.0,0.465043806363554,1.0,0.41869798575801476,1.0,0.42946708463949845,1.0,0.4248161183169883,1.0,0.40868619773682835,1.0,0.5084639498432602,1.0,0.4631634800420882,1.0,0.41841211821425933,1.0,0.5053291536050156,1.0,0.4590382687464368,1.0,0.42686448272428557,1.0,0.503448275862069,1.0,0.4975713920683428,1.0,0.474178773210678
5,50,1.0,0.39967284623773175,1.0,0.3542538997892034,1.0,0.4564538315326131,1.0,0.40621592148309704,1.0,0.35536558361767445,1.0,0.45496323529411764,1.0,0.4116684841875682,1.0,0.3531663341965169,1.0,0.45514080632252907,1.0,0.40512540894220284,1.0,0.33290130039728894,1.0,0.45237845138055227,1.0,0.40458015267175573,1.0,0.36643548687395266,1.0,0.45387154861944773,1.0,0.40621592148309704,1.0,0.3562356708513047,1.0,0.4498511904761905,1.0,0.3964013086150491,1.0,0.3583057766683191,1.0,0.42188500400160056
5,5000,0.9905320108205591,0.390948745910578,0.9905205148450272,0.3908750489261628,0.9995298637512364,0.3966574129651861,0.9522091974752029,0.3914940021810251,0.9523466467188406,0.3448241421131483,0.9932869461664722,0.3732155362144858,0.9481514878268711,0.3904034896401309,0.9478996473981394,0.3554986200059362,0.9928122236985945,0.3709821428571428,0.9492034866245868,0.3942202835332606,0.9493413487865846,0.3479697701536259,0.9926153090140771,0.3741121448579432,0.9355275022542832,0.38113413304252997,0.9344975004633499,0.3666011544040269,0.9900963037708577,0.3672468987595038,0.9347760745416291,0.38440567066521264,0.93402732937139,0.3605718163420689,0.9887193646661873,0.3702080832332933,1.0,0.40730643402399125,1.0,0.40556749246465046,1.0,0.37188000200080035
5,2500,0.9876041454988823,0.3887677208287895,0.9876037399587629,0.3446084673985721,0.9990128046261876,0.4391944277711085,0.9433042064621012,0.3893129770992366,0.9432978147253668,0.30287633151118976,0.9919980173482031,0.379015356142457,0.9467587888640521,0.3876772082878953,0.9467601739706509,0.3042706253275131,0.9924634448574969,0.37854391756702677,0.9359886201991465,0.3876772082878953,0.9359287949595679,0.2901106221572676,0.9917946303180503,0.3802796118447379,0.9418817313554155,0.386041439476554,0.9418556142833205,0.31869602115742873,0.990545064023131,0.3765581232492997,0.9365982523877261,0.386041439476554,0.9365982523877261,0.3095652099869222,0.9890047087980174,0.37747849139655865,1.0,0.40458015267175573,1.0,0.3798448999795609,1.0,0.3799157162865146
5,5,1.0,0.49291166848418755,1.0,0.48931828927457627,1.0,0.53796643657463,1.0,0.5425299890948746,1.0,0.5480866980179606,1.0,0.5653423869547819,1.0,0.5136314067611778,1.0,0.518515272758179,1.0,0.567063075230092,1.0,0.4830970556161396,1.0,0.48151083197340566,1.0,0.5687775110044018,1.0,0.5627044711014176,1.0,0.564943714294139,1.0,0.5627150860344137,1.0,0.5507088331515813,1.0,0.5558533884971738,1.0,0.566031412565026,1.0,0.4541984732824427,1.0,0.4545238254379807,1.0,0.5072929171668668
5,500,0.983,0.42093784078516905,0.982997942751073,0.3626620871754736,0.998756,0.5181672669067627,0.992,0.3893129770992366,0.9919998719979519,0.3022766861372683,0.999668,0.4390118547418968,0.992,0.3898582333696837,0.9919998719979519,0.30199620735570537,0.9996959999999999,0.4396971288515406,0.977,0.3876772082878953,0.9769898525249634,0.2894631912264345,0.99966,0.43851665666266504,0.988,0.3936750272628135,0.9879992319508449,0.32716694096541815,0.999524,0.43867672068827535,0.987,0.3925845147219193,0.986999882998947,0.31469975199677724,0.99942,0.43654086634653866,1.0,0.4345692475463468,1.0,0.4173201140492161,1.0,0.4595138055222089
6,500,0.996,0.7234432234432234,0.995999935998976,0.7256861162179092,0.999928,0.7042547725165599,0.994,0.7667887667887668,0.9939999039984639,0.7678668512618216,0.999952,0.842374106574368,0.976,0.7576312576312576,0.9759861680327868,0.7504241335142945,0.9999279999999999,0.8431384751883395,0.907,0.746031746031746,0.9061886254212687,0.7500460566705369,0.9999399999999999,0.8415969718875118,0.993,0.7680097680097681,0.9929996569831921,0.7680870882216803,0.999952,0.8418475060678741,0.983,0.7765567765567766,0.9829950855797325,0.7742303336697666,0.9990680000000001,0.8513311024620966,1.0,0.7002442002442002,1.0,0.7024591054422814,1.0,0.7603728331585977
6,5,1.0,0.6422466422466423,1.0,0.6415037410494906,1.0,0.6716837333103542,1.0,0.6025641025641025,1.0,0.6072558275363663,1.0,0.6556367796942845,1.0,0.6184371184371185,1.0,0.6097001042961842,1.0,0.6601767143639065,1.0,0.5818070818070818,1.0,0.5821305049007127,1.0,0.6523734523131326,1.0,0.6056166056166056,1.0,0.608768520856433,1.0,0.6550830512829106,1.0,0.6324786324786325,1.0,0.6306214380434673,1.0,0.6783476233561686,1.0,0.5451770451770451,1.0,0.5515802027429934,1.0,0.5475209084337465
6,5000,0.9881751824817518,0.7106227106227107,0.9881485123948787,0.6922193852116949,0.9994572633327548,0.661684706723412,0.9795620437956204,0.7594627594627594,0.9795753641907788,0.7526655470627842,0.9978978109621088,0.8485305452230153,0.9185401459854015,0.7124542124542125,0.9159877372262774,0.6780354408695658,0.9970331677290681,0.8522438766733529,0.9395620437956205,0.7661782661782662,0.9403238857379599,0.7681830176952845,0.9976963904715657,0.8475012805966863,0.9668613138686132,0.7380952380952381,0.9666120993036726,0.722411296686272,0.9975333314289941,0.8498997065398997,0.9220437956204379,0.7313797313797313,0.9202226432955409,0.707910149840299,0.989918355119706,0.8583699958988991,1.0,0.6642246642246642,1.0,0.6591920431038631,1.0,0.7746468984028047
6,2500,0.9944,0.7319902319902319,0.9943999856639631,0.7318544137887499,0.99969792,0.7160075383660385,0.971,0.7735042735042735,0.9709974373335628,0.7755980732011001,0.9971395200000001,0.8555838004918129,0.9592,0.7667887667887668,0.9591346153846154,0.759784232037633,0.9967665599999999,0.8565540220310506,0.8682,0.7612942612942613,0.8658986873740258,0.7652469247161957,0.99639984,0.8558024194899635,0.9756,0.7747252747252747,0.9755949393666269,0.7747629180950962,0.9970083200000001,0.8559795487512388,0.9536,0.7838827838827839,0.9535656460075421,0.7822737825149372,0.9901356800000001,0.8635562130083092,1.0,0.6636141636141636,1.0,0.6652164229454478,1.0,0.7737564648190968
6,50,1.0,0.7582417582417582,1.0,0.7597527472527472,1.0,0.8140797017845375,1.0,0.7496947496947497,1.0,0.7480346156767549,1.0,0.829059092555624,1.0,0.7332112332112332,1.0,0.723964895095172,1.0,0.8296144167261087,0.96,0.7435897435897436,0.9599358974358975,0.747850015348677,1.0,0.8272750338699871,1.0,0.7478632478632479,1.0,0.74572447662042,1.0,0.8273436515117425,1.0,0.7472527472527473,1.0,0.7430975038169975,1.0,0.8365942670758193,1.0,0.7136752136752137,1.0,0.7125020718408994,1.0,0.7673750241358566
7,500,0.987,0.6727810650887573,0.9869999869999869,0.6798998203244914,0.998968,0.6557074078569405,0.994,0.7118343195266272,0.9939999039984639,0.7138044943169225,0.999632,0.7696565117125864,0.994,0.7136094674556213,0.9939999759999039,0.7143127614365072,0.999652,0.769727717765101,0.995,0.7165680473372781,0.9949999949999949,0.7160629732457696,0.999652,0.7698944046607598,0.993,0.7195266272189349,0.9929999929999931,0.7147460308160994,0.9994959999999999,0.7736311040983938,0.987,0.7218934911242604,0.9869993629687853,0.7147315228400183,0.9994479999999999,0.7736731804021523,1.0,0.650887573964497,1.0,0.6589251571585918,1.0,0.7133551806449002
7,50,1.0,0.6988165680473373,1.0,0.7051026660191962,1.0,0.7355261560869037,1.0,0.6940828402366864,1.0,0.6957632673457611,1.0,0.742789173443379,1.0,0.691715976331361,1.0,0.6944895715356868,1.0,0.7426046850345915,1.0,0.6946745562130178,1.0,0.6962822680278302,1.0,0.7426063033539669,1.0,0.6976331360946746,1.0,0.6974041529872397,1.0,0.7458154306752438,1.0,0.7011834319526628,1.0,0.6992087315193714,1.0,0.7459400412671441,1.0,0.6692307692307692,1.0,0.6747455704216188,1.0,0.6908022818303193
7,5,1.0,0.5745562130177515,1.0,0.571139846691181,1.0,0.7206489460695069,1.0,0.6745562130177515,1.0,0.683926482053269,1.0,0.8064231096006796,1.0,0.6562130177514793,1.0,0.6643156065841497,1.0,0.8063810332969212,1.0,0.6254437869822486,1.0,0.6301817630101654,1.0,0.806453857668811,1.0,0.6828402366863905,1.0,0.6928241358972178,1.0,0.8064360561556824,1.0,0.6822485207100591,1.0,0.6926893769674068,1.0,0.8070267427276774,1.0,0.6455621301775148,1.0,0.6555372974168102,1.0,0.7710757778047497
